benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
talent_cls,credit-g,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,credit-g.csv,800,200,20,2,0.715,0.6947145877378437,0.5053581432643819,0.0219953060150146,0.4625356197357178,ok,
talent_cls,electricity,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,electricity.csv,36249,9063,8,2,0.9041156349994484,0.9041074390995132,0.2253374147483635,0.1470999717712402,25.07829189300537,ok,
talent_cls,in_vehicle_coupon_recommendation,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,in_vehicle_coupon_recommendation.csv,10147,2537,21,2,0.7808435159637367,0.7792727309738671,0.4703487491817504,0.1173541545867919,4.5046706199646,ok,
talent_cls,mammography,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,mammography.csv,8946,2237,6,2,0.988377291014752,0.9866656262481714,0.0419186176884176,0.0358393192291259,1.9530377388000488,ok,
talent_cls,pc1,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,pc1.csv,887,222,21,2,0.9504504504504504,0.9367483892561292,0.111723196928546,0.0243120193481445,0.5051476955413818,ok,
talent_cls,rl,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,rl.csv,3976,994,12,2,0.8501006036217303,0.8500057220346948,0.3761742964565045,0.0278165340423584,1.414090633392334,ok,
talent_cls,sylvine,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,sylvine.csv,4099,1025,20,2,0.9560975609756096,0.9560636046141344,0.104086824074988,0.0455281734466552,1.7689783573150637,ok,
talent_cls,BNG_cmc,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,BNG_cmc.csv,44236,11060,9,3,0.5886075949367089,0.587135703650995,0.8762044920707949,0.1692676544189453,35.61023259162903,ok,
talent_cls,Rain_in_Australia,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,Rain_in_Australia.csv,116368,29092,18,3,0.8473807232228792,0.8380356286206864,0.3822590590755702,1.1009466648101809,236.02744150161743,ok,
talent_cls,artificial-characters,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,artificial-characters.csv,8174,2044,7,10,0.8674168297455969,0.8675671265451887,0.3848260407320212,0.0417256355285644,2.6046900749206543,ok,
talent_cls,dna,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,dna.csv,2548,638,180,3,0.8949843260188087,0.892692892397542,0.3089700826971199,0.2257421016693115,5.198341608047485,ok,
talent_cls,helena,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,helena.csv,52156,13040,27,100,0.4187116564417178,0.3932069734870603,2.40494616121205,0.6715068817138672,107.10604643821716,ok,
talent_cls,letter,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,letter.csv,16000,4000,15,26,0.98375,0.9837221135258574,0.0435381774240375,0.1171762943267822,19.88456082344055,ok,
talent_cls,mice_protein_expression,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,mice_protein_expression.csv,864,216,75,8,1.0,1.0,0.0002730024444215,0.0735118389129638,0.9786100387573242,ok,
talent_cls,pendigits,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,pendigits.csv,8793,2199,16,10,0.998180991359709,0.9981821464068124,0.0032524527698205,0.0660605430603027,3.532390594482422,ok,
talent_cls,texture,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,texture.csv,4400,1100,40,11,1.0,1.0,0.0014519118596785,0.0872077941894531,6.400599956512451,ok,
talent_cls,waveform-5000,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,waveform-5000.csv,4000,1000,40,3,0.874,0.87347505805938,0.308518590536175,0.0741145610809326,2.555408239364624,ok,
talent_cls,Bank_Customer_Churn_Dataset,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Bank_Customer_Churn_Dataset.csv,8000,2000,10,2,0.8695,0.8579973779986695,0.3171250677455554,0.048309326171875,2.709539890289306,ok,
talent_cls,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz_Urbinati,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz_Urbinati.csv,1920,480,30,2,0.9666666666666668,0.9666574048346762,0.1048075735233314,0.0388951301574707,0.9644184112548828,ok,
talent_cls,FOREX_audcad-hour-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_audcad-hour-High.csv,35060,8765,10,2,0.7099828864803195,0.7100176250926737,0.5569124922681943,0.1724488735198974,22.945746898651123,ok,
talent_cls,Fitness_Club_c,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Fitness_Club_c.csv,1200,300,6,2,0.7766666666666666,0.771445059194479,0.4746923227433332,0.0152950286865234,0.3352155685424804,ok,
talent_cls,Is-this-a-good-customer,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Is-this-a-good-customer.csv,1378,345,13,2,0.8898550724637682,0.8407558528428093,0.3036806624025419,0.0225543975830078,0.5685040950775146,ok,
talent_cls,Performance-Prediction,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Performance-Prediction.csv,1072,268,19,2,0.6791044776119403,0.6728262575603274,0.5873336655863814,0.0255279541015625,0.5462143421173096,ok,
talent_cls,Telecom_Churn_Dataset,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Telecom_Churn_Dataset.csv,2666,667,17,2,0.970014992503748,0.9694746310108968,0.1158433886228771,0.0319092273712158,1.0664730072021484,ok,
talent_cls,adult,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,adult.csv,39073,9769,14,2,0.8582249974408844,0.8537890077589033,0.3081314956582526,0.2765500545501709,29.36106276512146,ok,
talent_cls,credit,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,credit.csv,13371,3343,10,2,0.7804367334729285,0.7803498213917676,0.4719298875872862,0.0656168460845947,5.02511191368103,ok,
talent_cls,eye_movements,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,eye_movements.csv,6086,1522,20,2,0.6314060446780552,0.6304602141044034,0.6365592672944278,0.0642945766448974,2.6310625076293945,ok,
talent_cls,jasmine,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,jasmine.csv,2387,597,144,2,0.8241206030150754,0.8197957122403753,0.4033567868757443,0.1759779453277588,3.986503124237061,ok,
talent_cls,mobile_c36_oversampling,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,mobile_c36_oversampling.csv,41408,10352,6,2,0.991499227202473,0.9914988583858384,0.0271154634055651,0.1199104785919189,21.92179822921753,ok,
talent_cls,pc3,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,pc3.csv,1250,313,37,2,0.9041533546325878,0.8691539863901374,0.2305882673715457,0.0403881072998046,0.8186733722686768,ok,
talent_cls,seismic_bumps,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,seismic_bumps.csv,2067,517,18,2,0.9342359767891684,0.9024719535783364,0.1940569933329411,0.0256459712982177,0.8372945785522461,ok,
talent_cls,taiwanese_bankruptcy_prediction,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,taiwanese_bankruptcy_prediction.csv,5455,1364,95,2,0.967741935483871,0.9557127369967958,0.0896295195642671,0.2260820865631103,6.305065155029297,ok,
talent_cls,Credit_c,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,Credit_c.csv,80000,20000,22,3,0.80095,0.8010675855755304,0.4822845957264967,0.9729335308074952,113.1425838470459,ok,
talent_cls,SDSS17,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,SDSS17.csv,80000,20000,12,3,0.97515,0.9750302974496472,0.0805339779024871,0.4633533954620361,106.4888288974762,ok,
talent_cls,autoUniv-au4-2500,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,autoUniv-au4-2500.csv,2000,500,100,3,0.502,0.4745999380284184,0.9101655575136232,0.1470880508422851,2.428074598312378,ok,
talent_cls,drug_consumption,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,drug_consumption.csv,1507,377,12,7,0.403183023872679,0.2316968605998004,1.508727909808985,0.0180468559265136,0.5685474872589111,ok,
talent_cls,internet_firewall,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,internet_firewall.csv,52425,13107,7,4,0.9293507286182956,0.9264213592936312,0.112306803139321,0.1455798149108886,45.60304808616638,ok,
talent_cls,maternal_health_risk,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,maternal_health_risk.csv,811,203,6,3,0.896551724137931,0.8954927170035671,0.2595273024064929,0.0111024379730224,0.3580193519592285,ok,
talent_cls,microaggregation2,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,microaggregation2.csv,16000,4000,20,5,0.63825,0.5853461879273252,0.8919146937308735,0.1265797615051269,7.954955816268921,ok,
talent_cls,predict_students_dropout_and_academic_success,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,predict_students_dropout_and_academic_success.csv,3539,885,34,3,0.7627118644067796,0.7406785529002199,0.5920582596308543,0.0579805374145507,2.036536455154419,ok,
talent_cls,thyroid-ann,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,thyroid-ann.csv,3017,755,21,3,0.9920529801324504,0.9920945592896032,0.0174310184581847,0.0359365940093994,1.3129231929779053,ok,
talent_cls,waveform_database_generator_version_1,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,waveform_database_generator_version_1.csv,4000,1000,21,3,0.86,0.8597043468772327,0.2936799301799146,0.0426712036132812,1.7820773124694824,ok,
talent_cls,Basketball_c,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Basketball_c.csv,1072,268,11,2,0.7201492537313433,0.7114342690097872,0.5373153597761752,0.016930341720581,0.4520070552825928,ok,
talent_cls,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz_Urbinati,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz_Urbinati.csv,1920,480,30,2,0.95,0.95,0.143700105785724,0.038032054901123,0.96783447265625,ok,
talent_cls,FOREX_audchf-day-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_audchf-day-High.csv,1466,367,10,2,0.7629427792915532,0.7629181380836242,0.519245998831136,0.0179038047790527,0.5314061641693115,ok,
talent_cls,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1.csv,1280,320,20,2,0.659375,0.6552508030639981,0.6365335913969097,0.0248980522155761,0.5604302883148193,ok,
talent_cls,KDD,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,KDD.csv,4025,1007,45,2,0.8192651439920556,0.8186944023415043,0.3813860010494569,0.0894715785980224,2.7417783737182617,ok,
talent_cls,PhishingWebsites,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,PhishingWebsites.csv,8844,2211,30,2,0.9733152419719584,0.973308159949046,0.0642685324448893,0.1018817424774169,4.593386888504028,ok,
talent_cls,VulNoneVul,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,VulNoneVul.csv,4553,1139,16,2,0.990342405618964,0.985537038851514,0.0414357220526373,0.0411303043365478,1.794419288635254,ok,
talent_cls,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True.csv,1600,400,7,2,0.6275,0.6002080335856427,0.6463537155456729,0.0178432464599609,0.4293124675750732,ok,
talent_cls,customer_satisfaction_in_airline,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,customer_satisfaction_in_airline.csv,103904,25976,21,2,0.9619648906683091,0.9620016375583654,0.0864063473962511,1.0476529598236084,177.5495777130127,ok,
talent_cls,golf_play_dataset_extended,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,golf_play_dataset_extended.csv,876,219,9,2,0.9223744292237442,0.9226792701748991,0.1501973223730946,0.0150887966156005,0.387784481048584,ok,
talent_cls,jm1,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,jm1.csv,8708,2177,21,2,0.8190169958658705,0.7779204804581377,0.4135565212990077,0.0869030952453613,3.736435413360596,ok,
talent_cls,mozilla4,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,mozilla4.csv,12436,3109,4,2,0.9411386297844966,0.9402856364263747,0.172034324497008,0.0327780246734619,1.875678300857544,ok,
talent_cls,pc4,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,pc4.csv,1166,292,37,2,0.9315068493150684,0.9277528977871444,0.1437536246219288,0.0414557456970214,0.7732954025268555,ok,
talent_cls,shill-bidding,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,shill-bidding.csv,5056,1265,3,2,0.9059288537549408,0.8838375171340941,0.2218792599239555,0.0146315097808837,0.5043511390686035,ok,
talent_cls,telco-customer-churn,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,telco-customer-churn.csv,5634,1409,18,2,0.7835344215755855,0.771964420900253,0.422471749164772,0.0717363357543945,2.321546792984009,ok,
talent_cls,Firm-Teacher_Clave-Direction_Classification,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,Firm-Teacher_Clave-Direction_Classification.csv,8640,2160,16,4,0.8763888888888889,0.8760179745346811,0.3420198465309881,0.0676636695861816,3.2452073097229004,ok,
talent_cls,UJI_Pen_Characters,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,UJI_Pen_Characters.csv,1091,273,80,35,0.5677655677655677,0.5593958918275229,1.559952787758601,0.0673511028289794,3.1731667518615723,ok,
talent_cls,autoUniv-au7-1100,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,autoUniv-au7-1100.csv,880,220,12,5,0.4363636363636363,0.4142360233270755,1.3283015271418577,0.0197141170501709,0.4446160793304443,ok,
talent_cls,dry_bean_dataset,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,dry_bean_dataset.csv,10888,2723,16,7,0.9346309217774512,0.9345150934747258,0.177190892703888,0.0938363075256347,4.41686749458313,ok,
talent_cls,internet_usage,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,internet_usage.csv,8086,2022,70,46,0.4648862512363996,0.3414886179967007,1.624947448495777,0.253692626953125,15.485482215881348,ok,
talent_cls,mfeat-factors,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,mfeat-factors.csv,1600,400,216,10,0.99,0.9900285486680466,0.0455676407365912,0.2076375484466552,3.853250980377197,ok,
talent_cls,okcupid_stem,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,okcupid_stem.csv,21341,5336,13,3,0.7456896551724138,0.6856640420919734,0.601985807443007,0.1756739616394043,10.435768365859984,ok,
talent_cls,satimage,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,satimage.csv,5144,1286,36,6,0.917573872472784,0.9161562095304632,0.2009400358674238,0.0867786407470703,3.0317890644073486,ok,
talent_cls,thyroid-dis,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,thyroid-dis.csv,2240,560,26,5,0.7160714285714286,0.6946600221234218,0.7722411063726596,0.0367815494537353,1.0938096046447754,ok,
talent_cls,website_phishing,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,website_phishing.csv,1082,271,9,3,0.922509225092251,0.9224399286246384,0.2122560366214153,0.0145645141601562,0.4425554275512695,ok,
talent_cls,California-Housing-Classification,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,California-Housing-Classification.csv,16512,4128,8,2,0.9064922480620154,0.9064915895676952,0.2149232727515987,0.0792798995971679,6.292598485946655,ok,
talent_cls,Customer_Personality_Analysis,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Customer_Personality_Analysis.csv,1792,448,24,2,0.8973214285714286,0.8844566891441892,0.251447425007604,0.0347280502319335,0.8159313201904297,ok,
talent_cls,FOREX_audjpy-day-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_audjpy-day-High.csv,1465,367,10,2,0.7356948228882834,0.734755281688887,0.5331585063610305,0.0157845020294189,0.5329992771148682,ok,
talent_cls,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001.csv,1280,320,20,2,0.7,0.6999882807922184,0.5389659074579984,0.0274538993835449,0.5649173259735107,ok,
talent_cls,KDDCup09_upselling,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,KDDCup09_upselling.csv,4102,1026,49,2,0.8001949317738791,0.8001628492732116,0.3985726575518541,0.0967905521392822,2.931474208831787,ok,
talent_cls,PieChart3,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,PieChart3.csv,861,216,37,2,0.8703703703703703,0.8223880597014925,0.28527310592671,0.0360634326934814,0.6267883777618408,ok,
