benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-1067,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1067.csv,1687,422,21,2,0.8649289099526066,0.8374845228342634,0.31240508961395125,11.52175259590149,2.4183804988861084,ok,
openml_cc18_csv,OpenML-ID-1468,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1468.csv,864,216,856,9,0.9490740740740741,0.9492096561103628,0.39719677355065575,0.884620189666748,7.757006883621216,ok,
openml_cc18_csv,OpenML-ID-1494,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1494.csv,844,211,41,2,0.9004739336492891,0.9002980969807408,0.2430069269007456,0.04493904113769531,0.6761593818664551,ok,
openml_cc18_csv,OpenML-ID-18,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-18.csv,1600,400,6,10,0.75,0.7460907217098212,0.561207651345732,0.012972116470336914,0.4681515693664551,ok,
openml_cc18_csv,OpenML-ID-29,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-29.csv,552,138,15,2,0.8913043478260869,0.8909727280554981,0.30329482115407397,0.017349958419799805,0.35277533531188965,ok,
openml_cc18_csv,OpenML-ID-40499,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40499.csv,4400,1100,40,11,1.0,1.0,0.0012492227095733063,0.08273553848266602,6.519132614135742,ok,
openml_cc18_csv,OpenML-ID-40978,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40978.csv,2623,656,1558,2,0.9512195121951219,0.9471000375840514,0.12175075414527362,3.0074071884155273,63.38847351074219,ok,
openml_cc18_csv,OpenML-ID-4134,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-4134.csv,3000,751,1776,2,0.8029294274300932,0.8026719212046585,0.455351877953421,3.6184964179992676,109.31361055374146,ok,
openml_cc18_csv,OpenML-ID-54,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-54.csv,676,170,18,4,0.888235294117647,0.888893851572889,0.2110131715634337,0.03006291389465332,1.036134958267212,ok,
tabarena_cls,46911__Bank_Customer_Churn,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46911__Bank_Customer_Churn.csv,8000,2000,10,2,0.872,0.8608162977765957,0.3205645861998051,0.04970669746398926,9.364340543746948,ok,
tabarena_cls,46921__diabetes,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46921__diabetes.csv,614,154,8,2,0.7662337662337663,0.7502951593860684,0.4394311570619873,0.013782262802124023,0.49163818359375,ok,
tabarena_cls,46935__HR_Analytics_Job_Change_of_Data_Scientists,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46935__HR_Analytics_Job_Change_of_Data_Scientists.csv,15326,3832,12,2,0.7901878914405011,0.7929896884504252,0.4477559812912485,0.1288130283355713,14.578566551208496,ok,
tabarena_cls,46952__qsar-biodeg,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46952__qsar-biodeg.csv,843,211,41,2,0.8957345971563981,0.8935828294383613,0.25260161504041956,0.03990769386291504,0.9156303405761719,ok,
tabarena_cls,46979__jm1,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46979__jm1.csv,8708,2177,21,2,0.8213137344970143,0.7781852308232293,0.4076035613147622,0.08767557144165039,7.103403806686401,ok,
tabzilla_csv,OpenML-ID-1459,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1459.csv,8174,2044,7,10,0.8610567514677103,0.8608549890563351,0.3551026647200346,0.034777164459228516,2.5806188583374023,ok,
tabzilla_csv,OpenML-ID-23512,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-23512.csv,78440,19610,28,2,0.7311575726670066,0.7309635732977894,0.5206501861059462,1.6777198314666748,127.9969253540039,ok,
tabzilla_csv,OpenML-ID-41147,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-41147.csv,340192,85048,78,2,0.656006020129809,0.6555146671449713,0.6285716035340638,18.368873357772827,2954.802347421646,ok,
tabzilla_csv,OpenML-ID-470,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-470.csv,537,135,9,2,0.6592592592592592,0.5984126984126985,0.622978020937528,0.015059947967529297,0.31616687774658203,ok,
talent_cls,Bank_Customer_Churn_Dataset,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Bank_Customer_Churn_Dataset.csv,8000,2000,10,2,0.8695,0.8579973779986695,0.31712506774555543,0.048309326171875,2.7095398902893066,ok,
talent_cls,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz_Urbinati,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz_Urbinati.csv,1920,480,30,2,0.9666666666666667,0.9666574048346762,0.10480757352333143,0.0388951301574707,0.9644184112548828,ok,
talent_cls,FOREX_audcad-hour-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_audcad-hour-High.csv,35060,8765,10,2,0.7099828864803195,0.7100176250926737,0.5569124922681943,0.17244887351989746,22.945746898651123,ok,
talent_cls,Fitness_Club_c,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Fitness_Club_c.csv,1200,300,6,2,0.7766666666666666,0.771445059194479,0.4746923227433332,0.015295028686523438,0.33521556854248047,ok,
