benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-1053,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1053.csv,8708,2177,21,2,0.8208543867707855,0.7806284329277151,0.4177003360162777,11.420819282531738,5.423917293548584,ok,
openml_cc18_csv,OpenML-ID-1462,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1462.csv,1097,275,4,2,1.0,1.0,2.920591535417167e-05,0.010186433792114258,0.20735573768615723,ok,
openml_cc18_csv,OpenML-ID-1487,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1487.csv,2027,507,72,2,0.9506903353057199,0.935518130784403,0.13544457242200716,0.08688974380493164,1.8993325233459473,ok,
openml_cc18_csv,OpenML-ID-1590,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1590.csv,39073,9769,14,2,0.8581226328180981,0.8529610530507499,0.309769638966297,0.23212146759033203,29.072062492370605,ok,
openml_cc18_csv,OpenML-ID-23517,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-23517.csv,77056,19264,21,2,0.5231000830564784,0.5122161326374411,0.6918039295627462,0.7237160205841064,106.13121962547302,ok,
openml_cc18_csv,OpenML-ID-37,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-37.csv,614,154,8,2,0.7987012987012987,0.7925345773589287,0.4517290786403179,0.012513399124145508,0.3413665294647217,ok,
openml_cc18_csv,OpenML-ID-40966,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40966.csv,864,216,77,8,1.0,1.0,0.00017431303130907344,0.0642232894897461,0.9856510162353516,ok,
openml_cc18_csv,OpenML-ID-40996,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40996.csv,56000,14000,784,10,0.8970714285714285,0.8954475657986591,0.26992119210797433,22.93356442451477,2054.6222524642944,ok,
openml_cc18_csv,OpenML-ID-469,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-469.csv,637,160,4,6,0.1625,0.15113405955457587,1.769578754127244,0.012837886810302734,0.32233476638793945,ok,
tabarena_cls,46908__APSFailure,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46908__APSFailure.csv,60800,15200,170,2,0.9942763157894737,0.9939635967112229,0.01682562450040181,4.468325138092041,185.3994619846344,ok,
tabarena_cls,46919__credit_card_clients_default,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46919__credit_card_clients_default.csv,24000,6000,23,2,0.8216666666666667,0.7999365107451455,0.4266415384005983,0.2646021842956543,14.964702606201172,ok,
tabarena_cls,46932__heloc,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46932__heloc.csv,8367,2092,23,2,0.7332695984703633,0.7329673553599155,0.5392805290596373,0.08919239044189453,3.739694356918335,ok,
tabarena_cls,46947__online_shoppers_intention,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46947__online_shoppers_intention.csv,9864,2466,17,2,0.9002433090024331,0.8978393972956443,0.21728794548850566,0.08391594886779785,3.943850517272949,ok,
tabarena_cls,46963__website_phishing,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46963__website_phishing.csv,1082,271,9,3,0.8819188191881919,0.8825719810563148,0.2865708061306219,0.01749587059020996,0.45132970809936523,ok,
tabzilla_csv,OpenML-ID-1169,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1169.csv,431506,107877,7,2,0.6602612234303883,0.6499562225279373,0.6157175855130902,1.6161773204803467,2426.422840833664,ok,
tabzilla_csv,OpenML-ID-1567,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1567.csv,820007,205002,10,10,0.8563770109559907,0.8403723277242137,0.384649224466932,3.739321708679199,9970.081443309784,ok,
tabzilla_csv,OpenML-ID-41027,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-41027.csv,35855,8964,6,3,0.8653502900490853,0.8641396642982511,0.23132877290217022,0.11445879936218262,22.32656455039978,ok,
tabzilla_csv,OpenML-ID-4538,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-4538.csv,7898,1975,32,5,0.7534177215189873,0.7470442880402347,0.6828327736554382,0.11967825889587402,4.422201156616211,ok,
talent_cls,BNG_breast-w,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,BNG_breast-w.csv,31492,7874,9,2,0.9879349758699517,0.9879459788634588,0.031735153880084646,0.14669561386108398,18.572171926498413,ok,
talent_cls,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz_Urbinati,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz_Urbinati.csv,1920,480,30,2,0.9375,0.9374902328488826,0.11250939982353764,0.03757810592651367,0.980194091796875,ok,
talent_cls,FICO-HELOC-cleaned,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FICO-HELOC-cleaned.csv,7896,1975,23,2,0.7412658227848101,0.7407151578692794,0.5264412152995301,0.09039449691772461,3.7399559020996094,ok,
talent_cls,FOREX_cadjpy-day-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_cadjpy-day-High.csv,1467,367,10,2,0.7193460490463215,0.7193210414545144,0.572318643401505,0.015809297561645508,0.5456666946411133,ok,
talent_cls,Insurance,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Insurance.csv,18838,4710,10,2,0.7579617834394905,0.6536047262992708,0.5548463328446293,0.1155097484588623,8.115317821502686,ok,
talent_cls,Marketing_Campaign,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Marketing_Campaign.csv,1792,448,27,2,0.8950892857142857,0.8886122925355917,0.25021957950429713,0.03715634346008301,0.8458700180053711,ok,
talent_cls,QSAR_biodegradation,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,QSAR_biodegradation.csv,843,211,41,2,0.8862559241706162,0.8849399833509116,0.24386746904925788,0.03767681121826172,0.6772613525390625,ok,
talent_cls,ada_agnostic,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,ada_agnostic.csv,3649,913,48,2,0.8433734939759037,0.835253287325993,0.33063681896680663,0.07629609107971191,2.5578157901763916,ok,
talent_cls,compass,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,compass.csv,13315,3329,17,2,0.8413938119555422,0.8413821899380451,0.3645941938445612,0.09333109855651855,5.775261402130127,ok,
talent_cls,eeg-eye-state,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,eeg-eye-state.csv,11984,2996,14,2,0.9909879839786382,0.990986405735668,0.02711496001765745,0.0808866024017334,4.765805721282959,ok,
talent_cls,ibm-employee-performance,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,ibm-employee-performance.csv,1176,294,30,2,1.0,1.0,0.01777832335660481,0.03666210174560547,0.7248408794403076,ok,
talent_cls,madeline,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,madeline.csv,2512,628,259,2,0.7181528662420382,0.717708471553476,0.5820263979591451,0.32733893394470215,7.235381364822388,ok,
talent_cls,ozone_level,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,ozone_level.csv,2028,508,36,2,0.9704724409448819,0.9559298968747787,0.10082615024405858,0.07835936546325684,1.1880528926849365,ok,
talent_cls,ringnorm,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,ringnorm.csv,5920,1480,20,2,0.9831081081081081,0.983107992419463,0.04599195808611017,0.056238412857055664,2.568344831466675,ok,
talent_cls,svmguide3,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,svmguide3.csv,994,249,22,2,0.8634538152610441,0.8566891541174461,0.3140371989177183,0.024372339248657227,0.5490188598632812,ok,
talent_cls,BLE_RSSI_dataset_for_Indoor_localization,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,BLE_RSSI_dataset_for_Indoor_localization.csv,7987,1997,3,3,0.7411116675012519,0.7409021082097796,0.6042809064726415,0.01886773109436035,1.2806005477905273,ok,
talent_cls,Mobile_Price_Classification,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,Mobile_Price_Classification.csv,1600,400,20,4,0.925,0.9249937343358395,0.17119109810750632,0.02541327476501465,0.6937320232391357,ok,
talent_cls,analcatdata_authorship,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,analcatdata_authorship.csv,672,169,69,4,0.9940828402366864,0.9940804879569156,0.01582631276671954,0.05951333045959473,0.7617182731628418,ok,
talent_cls,contraceptive_method_choice,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,contraceptive_method_choice.csv,1178,295,9,3,0.5525423728813559,0.5502857987202255,0.8886920331768573,0.016653776168823242,0.4574410915374756,ok,
talent_cls,gas-drift,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,gas-drift.csv,11128,2782,128,6,0.9971243709561467,0.9971223637690672,0.010059915450340127,0.6905591487884521,16.807454586029053,ok,
talent_cls,led7,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,led7.csv,2560,640,7,10,0.7625,0.7583261745564965,0.7625376878293906,0.015419960021972656,0.6891806125640869,ok,
talent_cls,mfeat-zernike,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,mfeat-zernike.csv,1600,400,47,10,0.84,0.8302216961674292,0.27185352650056577,0.05429553985595703,1.1250078678131104,ok,
talent_cls,page-blocks,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,page-blocks.csv,4378,1095,10,5,0.9744292237442922,0.9747674005915864,0.06912261939908551,0.027324676513671875,1.4490385055541992,ok,
talent_cls,steel_plates_faults,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,steel_plates_faults.csv,1552,389,27,7,0.8123393316195373,0.810817639356124,0.4792204612356291,0.033133745193481445,0.8126909732818604,ok,
talent_cls,wall-robot-navigation,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,wall-robot-navigation.csv,4364,1092,24,4,0.9826007326007326,0.9825982257019851,0.04066951437883866,0.056971073150634766,2.021800994873047,ok,
