benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-1063,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1063.csv,417,105,21,2,0.8095238095238095,0.792738551359241,0.4547947658486612,11.313652753829956,2.2455151081085205,ok,
openml_cc18_csv,OpenML-ID-1464,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1464.csv,598,150,4,2,0.7933333333333333,0.7594991731632412,0.46156994040547733,0.01071310043334961,0.15929746627807617,ok,
openml_cc18_csv,OpenML-ID-1489,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1489.csv,4323,1081,5,2,0.9213691026827012,0.9209559365373289,0.184941970506868,0.017373085021972656,0.7867920398712158,ok,
openml_cc18_csv,OpenML-ID-16,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-16.csv,1600,400,64,10,0.9825,0.9824038912330052,0.07459159255560455,0.16850829124450684,1.393711805343628,ok,
openml_cc18_csv,OpenML-ID-28,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-28.csv,4496,1124,64,10,0.9893238434163701,0.9893191961238494,0.04283822695664497,0.12699031829833984,3.7894842624664307,ok,
openml_cc18_csv,OpenML-ID-38,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-38.csv,3017,755,28,2,0.9854304635761589,0.9850373952515442,0.02945526509902815,0.045569658279418945,1.4924886226654053,ok,
openml_cc18_csv,OpenML-ID-40975,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40975.csv,1382,346,6,4,0.9826589595375722,0.9827788748070226,0.040532593378170265,0.012367963790893555,0.4320979118347168,ok,
openml_cc18_csv,OpenML-ID-41027,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-41027.csv,35855,8964,6,3,0.8653502900490853,0.8641396642982511,0.23132877290217022,0.10223102569580078,22.515052318572998,ok,
openml_cc18_csv,OpenML-ID-50,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-50.csv,766,192,9,2,0.9895833333333334,0.9895457551707553,0.029517743801538945,0.012985706329345703,0.37473320960998535,ok,
tabarena_cls,46910__bank-marketing,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46910__bank-marketing.csv,36168,9043,13,2,0.8954992812119872,0.8664108898761624,0.29852191611518203,0.2532694339752197,26.54999876022339,ok,
tabarena_cls,46920__customer_satisfaction_in_airline,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46920__customer_satisfaction_in_airline.csv,103904,25976,21,3,0.8621034801355097,0.8307827492011994,0.37946888939392726,1.0272719860076904,213.75797724723816,ok,
