benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-1049,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1049.csv,1166,292,37,2,0.9212328767123288,0.9119897557832352,0.13997345728278487,11.60800051689148,2.4351069927215576,ok,
openml_cc18_csv,OpenML-ID-14,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-14.csv,1600,400,76,10,0.8475,0.8453742864969261,0.3409125679612022,0.08303666114807129,1.5759685039520264,ok,
openml_cc18_csv,OpenML-ID-1485,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1485.csv,2080,520,500,2,0.6019230769230769,0.6012727858674837,0.6618689762103607,0.5905799865722656,11.371816635131836,ok,
openml_cc18_csv,OpenML-ID-151,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-151.csv,36249,9063,8,2,0.9043363124793115,0.9042604683282817,0.22518287265366538,0.1478414535522461,23.64143681526184,ok,
openml_cc18_csv,OpenML-ID-23,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-23.csv,1178,295,9,3,0.5559322033898305,0.5515536711183374,0.9089010512480712,0.013953685760498047,0.44762349128723145,ok,
openml_cc18_csv,OpenML-ID-31,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-31.csv,800,200,20,2,0.785,0.7716083314017019,0.46929250805863676,0.021353483200073242,0.4468531608581543,ok,
openml_cc18_csv,OpenML-ID-40923,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40923.csv,73600,18400,1024,46,0.9627173913043479,0.9627176218653597,0.15131238826062715,28.595815420150757,2699.4578952789307,ok,
openml_cc18_csv,OpenML-ID-40984,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40984.csv,1848,462,16,7,0.948051948051948,0.9475584142505599,0.10883915700079703,0.02886509895324707,0.7265489101409912,ok,
openml_cc18_csv,OpenML-ID-458,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-458.csv,672,169,70,4,1.0,1.0,0.004071853418671869,0.05944395065307617,0.7657043933868408,ok,
tabarena_cls,46905__Amazon_employee_access,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46905__Amazon_employee_access.csv,26215,6554,9,2,0.950717119316448,0.941746385335666,0.15251875019223915,0.11677885055541992,13.572307825088501,ok,
tabarena_cls,46916__coil2000_insurance_policies,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46916__coil2000_insurance_policies.csv,7857,1965,85,2,0.9404580152671755,0.9116005309277423,0.20848287086722925,0.29409074783325195,8.416808605194092,ok,
tabarena_cls,46929__GiveMeSomeCredit,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46929__GiveMeSomeCredit.csv,120000,30000,10,2,0.9372,0.9192932090175341,0.17603741928075897,0.6097500324249268,226.91028261184692,ok,
tabarena_cls,46940__Marketing_Campaign,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46940__Marketing_Campaign.csv,1792,448,25,2,0.890625,0.8838723900902977,0.26764832254969034,0.04033541679382324,0.83544921875,ok,
tabarena_cls,46960__students_dropout_and_academic_success,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46960__students_dropout_and_academic_success.csv,3539,885,36,3,0.7627118644067796,0.7347233183379273,0.5733130634333413,0.0799102783203125,2.086374521255493,ok,
tabzilla_csv,OpenML-ID-1067,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1067.csv,1687,422,21,2,0.8649289099526066,0.8374845228342634,0.31240508961395125,0.029579877853393555,0.7765934467315674,ok,
tabzilla_csv,OpenML-ID-1494,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1494.csv,844,211,41,2,0.9004739336492891,0.9002980969807408,0.2430069269007456,0.040218353271484375,0.6786274909973145,ok,
tabzilla_csv,OpenML-ID-333,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-333.csv,444,112,6,2,1.0,1.0,1.8548987508782736e-05,0.010149240493774414,0.23961925506591797,ok,
tabzilla_csv,OpenML-ID-43945,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-43945.csv,30779,7695,8,2,0.8957764782326186,0.8957761578852776,0.23599412764987668,0.13257551193237305,17.7276349067688,ok,
tabzilla_csv,OpenML-ID-999,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-999.csv,180,46,69,2,0.9347826086956522,0.9315020558131396,0.16490489937363628,0.045619964599609375,0.3889586925506592,ok,
talent_cls,Click_prediction_small,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Click_prediction_small.csv,31958,7990,3,2,0.8319148936170213,0.7566718425154791,0.4407885160079014,0.05455493927001953,6.465158224105835,ok,
talent_cls,E-CommereShippingData,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,E-CommereShippingData.csv,8799,2200,10,2,0.6759090909090909,0.66762447957752,0.5066150519218008,0.05339360237121582,2.84153413772583,ok,
talent_cls,FOREX_audsgd-hour-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_audsgd-hour-High.csv,35060,8765,10,2,0.6903593839132915,0.689885249208519,0.5909181403707205,0.19583559036254883,22.98000431060791,ok,
talent_cls,Heart-Disease-Dataset-_Comprehensive,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Heart-Disease-Dataset-_Comprehensive.csv,952,238,11,2,0.9285714285714286,0.9283079390537289,0.2164653610469215,0.0164029598236084,0.4381389617919922,ok,
talent_cls,MIC,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,MIC.csv,1319,330,104,2,0.8666666666666667,0.8246666666666668,0.28543589214142545,0.1041116714477539,1.6965272426605225,ok,
talent_cls,PizzaCutter3,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,PizzaCutter3.csv,834,209,37,2,0.8755980861244019,0.8302346776030987,0.32034311918138314,0.03724861145019531,0.6169731616973877,ok,
talent_cls,Wilt,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Wilt.csv,3856,965,5,2,0.9772020725388602,0.9757896731439432,0.05066144264343506,0.01808452606201172,0.7018563747406006,ok,
talent_cls,churn,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,churn.csv,4000,1000,20,2,0.962,0.96128734746307,0.1388221029687272,0.04184579849243164,1.7404017448425293,ok,
talent_cls,delta_ailerons,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,delta_ailerons.csv,5703,1426,5,2,0.9396914446002805,0.9396418300154343,0.18323761098298608,0.021692514419555664,1.02860426902771,ok,
talent_cls,house_16H,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,house_16H.csv,10790,2698,16,2,0.8839881393624908,0.883987358422784,0.26076323664107803,0.0930628776550293,4.333590269088745,ok,
talent_cls,kr-vs-kp,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,kr-vs-kp.csv,2556,640,36,2,0.996875,0.996875,0.026115064819595486,0.05335736274719238,1.5078442096710205,ok,
talent_cls,online_shoppers,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,online_shoppers.csv,9864,2466,14,2,0.9018653690186537,0.89837981505907,0.22622198829302428,0.07299089431762695,3.6509575843811035,ok,
talent_cls,pol,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,pol.csv,8065,2017,26,2,0.9831432821021319,0.9831432572414273,0.04476636585111194,0.08702540397644043,3.981574058532715,ok,
talent_cls,sports_articles_for_objectivity_analysis,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,sports_articles_for_objectivity_analysis.csv,800,200,59,2,0.795,0.7933440127057148,0.46155962407716644,0.0571904182434082,0.7368643283843994,ok,
talent_cls,wine,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,wine.csv,2043,511,4,2,0.776908023483366,0.776646298906573,0.4562639258211599,0.011568546295166016,0.2782003879547119,ok,
talent_cls,Indian_pines,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,Indian_pines.csv,7315,1829,220,8,0.9606342263531985,0.9605970685281068,0.12306037501533587,0.6400706768035889,17.789084672927856,ok,
talent_cls,allbp,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,allbp.csv,3017,755,29,3,0.9801324503311258,0.978574011504646,0.06046712074608362,0.04432988166809082,1.4931905269622803,ok,
talent_cls,cmc,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,cmc.csv,1178,295,9,3,0.6067796610169491,0.6012426415220804,0.8335328584514199,0.015917301177978516,0.4380912780761719,ok,
talent_cls,eye_movements,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,eye_movements.csv,8748,2188,27,3,0.696526508226691,0.6970307635259415,0.6425346955711264,0.11754155158996582,4.2240893840789795,ok,
talent_cls,kropt,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,kropt.csv,22444,5612,6,18,0.8597647897362795,0.859444248369738,0.4120883103548055,0.09189867973327637,29.82956886291504,ok,
talent_cls,mfeat-morphological,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,mfeat-morphological.csv,1600,400,6,10,0.735,0.7318466244111554,0.6183933159877876,0.013030290603637695,0.4740016460418701,ok,
talent_cls,one-hundred-plants-texture,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,one-hundred-plants-texture.csv,1279,320,64,100,0.89375,0.886453373015873,0.4437359843866762,0.07124876976013184,4.8841211795806885,ok,
talent_cls,shuttle,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,shuttle.csv,46400,11600,9,7,0.9996551724137931,0.9996469690106542,0.0012751645542851493,0.21684718132019043,37.068559646606445,ok,
talent_cls,vehicle,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,vehicle.csv,676,170,18,4,0.9,0.9005925166042583,0.21381205821670507,0.019423723220825195,0.416748046875,ok,
talent_cls,yeast,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,yeast.csv,1187,297,8,10,0.6363636363636364,0.629959410383291,1.0155422115285206,0.015213251113891602,0.45255088806152344,ok,
