benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-1068,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1068.csv,887,222,21,2,0.9414414414414415,0.9199428109746336,0.15495378117931843,11.268200397491455,2.4172096252441406,ok,
openml_cc18_csv,OpenML-ID-1475,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1475.csv,4894,1224,51,6,0.6372549019607843,0.6216841369005024,1.0236777206736947,0.22186017036437988,3.549394130706787,ok,
openml_cc18_csv,OpenML-ID-1497,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1497.csv,4364,1092,24,4,0.9798534798534798,0.979842678680204,0.04465875545240024,0.055941104888916016,2.016324758529663,ok,
openml_cc18_csv,OpenML-ID-182,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-182.csv,5144,1286,36,6,0.9199066874027994,0.918164427329535,0.2023862685880041,0.09027814865112305,3.05409574508667,ok,
openml_cc18_csv,OpenML-ID-3,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-3.csv,2556,640,36,2,0.9859375,0.9859290633608815,0.03901980430694895,0.052733421325683594,1.523045539855957,ok,
openml_cc18_csv,OpenML-ID-40668,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40668.csv,54045,13512,42,3,0.7920367081113084,0.7452897090574131,0.5264178095621533,0.8091671466827393,65.55112051963806,ok,
openml_cc18_csv,OpenML-ID-40979,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40979.csv,1600,400,240,10,0.9775,0.9776398102055162,0.07183057273392962,0.24798011779785156,4.279106140136719,ok,
openml_cc18_csv,OpenML-ID-44,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-44.csv,3680,921,57,2,0.9533116178067318,0.953102149914502,0.11773826136370497,0.09434914588928223,2.9518239498138428,ok,
openml_cc18_csv,OpenML-ID-554,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-554.csv,56000,14000,784,10,0.9817142857142858,0.981714231651354,0.059588004364383454,16.114070415496826,1841.1758661270142,ok,
tabarena_cls,46912__Bioresponse,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46912__Bioresponse.csv,3000,751,1776,2,0.758988015978695,0.7587085402905077,0.47691919928465853,3.4860451221466064,82.68836665153503,ok,
