dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
Amazon_employee_access,26215,6554,7,2,0.9452242905096124,0.9329816396884991,0.16884604290335778,11.63001275062561,12.608624696731567,ok,
Diabetic_Retinopathy_Debrecen,920,231,19,2,0.7489177489177489,0.7485577064444988,0.5030680986519246,0.28194403648376465,0.3592386245727539,ok,
E-CommereShippingData,8799,2200,10,2,0.6768181818181818,0.6665712559480672,0.5062539241415526,0.3140833377838135,2.5227744579315186,ok,
Employee,3722,931,8,2,0.8549946294307197,0.8488021000578317,0.3631260686356927,0.2894022464752197,0.9432163238525391,ok,
FICO-HELOC-cleaned,7896,1975,23,2,0.7473417721518988,0.7472183856438411,0.5172333254511176,0.3563520908355713,3.2006940841674805,ok,
FOREX_audjpy-hour-High,35060,8765,10,2,0.7104392470051341,0.7099351131536942,0.5634705964312264,0.4235527515411377,21.931192636489868,ok,
Firm-Teacher_Clave-Direction_Classification,8640,2160,16,4,0.8768518518518519,0.8753217223784123,0.3208937519185205,0.32288527488708496,2.9002866744995117,ok,
GesturePhaseSegmentationProcessed,7898,1975,32,5,0.7549367088607595,0.7505915882850538,0.6715258835862045,0.3770573139190674,3.7956626415252686,ok,
IBM_HR_Analytics_Employee_Attrition_and_Performance,1176,294,31,2,0.8571428571428571,0.8095832590214613,0.3635847244113792,0.3107757568359375,0.5619480609893799,ok,
INNHotelsGroup,29020,7255,17,2,0.9015851137146795,0.9009206951624182,0.23038701600931383,0.4969203472137451,17.530298233032227,ok,
Smoking_and_Drinking_Dataset_with_body_signal,793076,198270,23,2,0.7394966459877944,0.739425647104831,0.5213982378319171,10.046675205230713,10068.945314407349,ok,
