benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-1049,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1049.csv,1166,292,37,2,0.9178082191780822,0.9073118662159758,0.1430703625228516,11.813461542129517,3.0615122318267822,ok,
openml_cc18_csv,OpenML-ID-11,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-11.csv,500,125,4,3,0.976,0.97724089306698,0.0459471945395039,0.0092418193817138,0.2339198589324951,ok,
openml_cc18_csv,OpenML-ID-1468,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1468.csv,864,216,856,9,0.9537037037037036,0.9542032868240318,0.5328119159217908,0.8674185276031494,7.737550497055054,ok,
openml_cc18_csv,OpenML-ID-1487,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1487.csv,2027,507,72,2,0.9526627218934912,0.9408005732792056,0.1355730404919094,0.0894417762756347,1.8926806449890137,ok,
openml_cc18_csv,OpenML-ID-151,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-151.csv,36249,9063,8,2,0.8860200816506676,0.8858876106491633,0.2635147783003777,0.1501615047454834,23.06887912750244,ok,
openml_cc18_csv,OpenML-ID-188,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-188.csv,588,148,19,5,0.6824324324324325,0.6867875403654746,0.6440378210789586,0.0191106796264648,0.3789014816284179,ok,
openml_cc18_csv,OpenML-ID-29,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-29.csv,552,138,15,2,0.9057971014492754,0.9057117135913516,0.3049120351942601,0.0166633129119873,0.3611056804656982,ok,
openml_cc18_csv,OpenML-ID-37,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-37.csv,614,154,8,2,0.7987012987012987,0.7925345773589287,0.4577768423017612,0.0122475624084472,0.3223958015441894,ok,
openml_cc18_csv,OpenML-ID-40923,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40923.csv,73600,18400,1024,46,0.9465760869565216,0.9465893212179268,0.2561646123998052,34.77723026275635,2651.156287431717,ok,
openml_cc18_csv,OpenML-ID-40982,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40982.csv,1552,389,27,7,0.8020565552699229,0.7982156714846222,0.4891476708361075,0.0378363132476806,0.7925522327423096,ok,
openml_cc18_csv,OpenML-ID-4134,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-4134.csv,3000,751,1776,2,0.7896138482023968,0.7892074557088873,0.4664071333293698,3.523557186126709,80.56835150718689,ok,
openml_cc18_csv,OpenML-ID-469,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-469.csv,637,160,4,6,0.15,0.1212536549707602,1.7688110324587476,0.0097391605377197,0.3013379573822021,ok,
tabarena_cls,46905__Amazon_employee_access,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46905__Amazon_employee_access.csv,26215,6554,9,2,0.9479707049130304,0.9337257082740252,0.1612848632655866,0.1142752170562744,13.51407527923584,ok,
tabarena_cls,46913__blood-transfusion-service-center,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46913__blood-transfusion-service-center.csv,598,150,4,2,0.7933333333333333,0.7685640074211503,0.4570005368251698,0.0097460746765136,0.1488857269287109,ok,
tabarena_cls,46921__diabetes,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46921__diabetes.csv,614,154,8,2,0.7467532467532467,0.7307068796987222,0.4557240162598456,0.0126895904541015,0.3009986877441406,ok,
tabarena_cls,46932__heloc,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46932__heloc.csv,8367,2092,23,2,0.7323135755258127,0.7318533916147735,0.5398911291899529,0.0878686904907226,3.6803057193756095,ok,
tabarena_cls,46940__Marketing_Campaign,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46940__Marketing_Campaign.csv,1792,448,25,2,0.8839285714285714,0.8808467326324468,0.2672275659316346,0.0394732952117919,0.8228020668029785,ok,
tabarena_cls,46956__seismic-bumps,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46956__seismic-bumps.csv,2067,517,15,2,0.9342359767891684,0.9024719535783364,0.2073559286685161,0.0300004482269287,0.8387622833251953,ok,
tabarena_cls,46979__jm1,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46979__jm1.csv,8708,2177,21,2,0.8190169958658705,0.7673792109689155,0.4191712173107377,0.0874967575073242,3.702122211456299,ok,
tabzilla_csv,OpenML-ID-1169,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1169.csv,431506,107877,7,2,0.6576471351631952,0.6455793208671182,0.6180471737461418,1.5731697082519531,2396.7432503700256,ok,
tabzilla_csv,OpenML-ID-1494,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1494.csv,844,211,41,2,0.90521327014218,0.90521327014218,0.2481757203233169,0.0389525890350341,0.6585605144500732,ok,
tabzilla_csv,OpenML-ID-29,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-29.csv,552,138,15,2,0.8913043478260869,0.8909727280554981,0.3091989839813215,0.0168094635009765,0.3428578376770019,ok,
tabzilla_csv,OpenML-ID-41147,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-41147.csv,340192,85048,78,2,0.6544421973473803,0.6541201855882973,0.633733915551977,12.491617202758787,2852.338643074036,ok,
tabzilla_csv,OpenML-ID-4538,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-4538.csv,7898,1975,32,5,0.7534177215189873,0.7474720020882135,0.6958333670637968,0.1187407970428466,4.3403027057647705,ok,
tabzilla_csv,OpenML-ID-999,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-999.csv,180,46,69,2,0.9565217391304348,0.9551665725578768,0.1490926185374379,0.0445239543914794,0.3636941909790039,ok,
talent_cls,California-Housing-Classification,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,California-Housing-Classification.csv,16512,4128,8,2,0.8955910852713178,0.8955906992600319,0.2347032456862226,0.0792102813720703,6.242591619491577,ok,
talent_cls,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz_Urbinati,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz_Urbinati.csv,1920,480,30,2,0.9583333333333334,0.9583217560433454,0.1178575569915081,0.0381305217742919,0.944347620010376,ok,
talent_cls,FICO-HELOC-cleaned,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FICO-HELOC-cleaned.csv,7896,1975,23,2,0.7351898734177216,0.7344831440549169,0.5300235558916787,0.0881843566894531,3.679521799087525,ok,
talent_cls,FOREX_audsgd-hour-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_audsgd-hour-High.csv,35060,8765,10,2,0.6583000570450656,0.6576207951969382,0.616934508495872,0.193030834197998,22.44927406311035,ok,
talent_cls,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001.csv,1280,320,20,2,0.69375,0.692295615997488,0.5717533090739131,0.0270450115203857,0.5525352954864502,ok,
