benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-1063,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1063.csv,417,105,21,2,0.8095238095238095,0.792738551359241,0.4595556491298312,11.682731628417969,2.829615592956543,ok,
openml_cc18_csv,OpenML-ID-1461,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1461.csv,36168,9043,16,2,0.9058940617051864,0.9015401950660782,0.20128306776167437,0.2469642162322998,26.0988450050354,ok,
openml_cc18_csv,OpenML-ID-1480,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1480.csv,466,117,10,2,0.7435897435897436,0.6723499867829764,0.4445224484055869,0.013065576553344727,0.37201595306396484,ok,
openml_cc18_csv,OpenML-ID-1497,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1497.csv,4364,1092,24,4,0.9725274725274725,0.9725338358731466,0.04976953501496014,0.05771327018737793,2.0351333618164062,ok,
openml_cc18_csv,OpenML-ID-16,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-16.csv,1600,400,64,10,0.975,0.9750273766099125,0.08469793282499599,0.06340146064758301,1.3911356925964355,ok,
openml_cc18_csv,OpenML-ID-23381,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-23381.csv,400,100,12,2,0.57,0.5245099657978536,0.6722974178226271,0.014587163925170898,0.3326535224914551,ok,
openml_cc18_csv,OpenML-ID-307,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-307.csv,792,198,12,11,0.98989898989899,0.9898677174218969,0.03796167332296459,0.014750242233276367,1.6404082775115967,ok,
openml_cc18_csv,OpenML-ID-40668,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40668.csv,54045,13512,42,3,0.7153641207815276,0.6362948199569964,0.6508896227718666,0.8209543228149414,69.94616270065308,ok,
openml_cc18_csv,OpenML-ID-40975,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40975.csv,1382,346,6,4,0.9826589595375722,0.9826203356088344,0.04817772343211651,0.01609492301940918,0.44103288650512695,ok,
openml_cc18_csv,OpenML-ID-40994,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40994.csv,432,108,18,2,0.9444444444444444,0.946938775510204,0.17109304268465295,0.015623092651367188,0.3625521659851074,ok,
openml_cc18_csv,OpenML-ID-4538,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-4538.csv,7898,1975,32,5,0.7534177215189873,0.7474720020882135,0.6958333670637968,0.11481118202209473,4.4242799282073975,ok,
openml_cc18_csv,OpenML-ID-554,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-554.csv,56000,14000,784,10,0.9776428571428571,0.9776505758042829,0.0734845979905397,16.252397298812866,1775.2356650829315,ok,
tabarena_cls,46910__bank-marketing,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46910__bank-marketing.csv,36168,9043,13,2,0.8962733606104168,0.8667331183740526,0.29835680522085295,0.25918054580688477,25.014780521392822,ok,
tabarena_cls,46918__credit-g,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46918__credit-g.csv,800,200,20,2,0.74,0.7226666666666667,0.5241931717019684,0.028328657150268555,0.45057249069213867,ok,
tabarena_cls,46927__Fitness_Club,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46927__Fitness_Club.csv,1200,300,6,2,0.7633333333333333,0.7546848048368453,0.4807629510654994,0.015248298645019531,0.32827258110046387,ok,
tabarena_cls,46937__in_vehicle_coupon_recommendation,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46937__in_vehicle_coupon_recommendation.csv,10147,2537,24,2,0.7792668506109578,0.7778009044141063,0.4714319597176596,0.14258313179016113,4.8510355949401855,ok,
tabarena_cls,46950__polish_companies_bankruptcy,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46950__polish_companies_bankruptcy.csv,4728,1182,64,2,0.9441624365482234,0.9350740628593583,0.15345202045631368,0.13852167129516602,4.049490690231323,ok,
tabarena_cls,46962__taiwanese_bankruptcy_prediction,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46962__taiwanese_bankruptcy_prediction.csv,5455,1364,94,2,0.9721407624633431,0.9617519092245055,0.07513647137851867,0.22809290885925293,6.313799858093262,ok,
tabzilla_csv,OpenML-ID-1043,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1043.csv,3649,913,48,2,0.8389923329682366,0.8291819755235068,0.3427886384187114,0.07689881324768066,2.501115322113037,ok,
tabzilla_csv,OpenML-ID-1468,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-1468.csv,864,216,856,9,0.9537037037037037,0.9542032868240318,0.5328119159217908,0.8849804401397705,7.773751735687256,ok,
tabzilla_csv,OpenML-ID-22,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabzilla35,OpenML-ID-22.csv,1600,400,47,10,0.815,0.8071652231302118,0.3502803302619796,0.054110050201416016,1.1176719665527344,ok,
