benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-1050,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1050.csv,1250,313,37,2,0.9009584664536742,0.8570277336016067,,11.845996141433716,3.8938045501708984,ok,
openml_cc18_csv,OpenML-ID-12,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-12.csv,1600,400,216,10,0.98,0.9800212650346127,0.060513646159215444,0.21072745323181152,3.8700857162475586,ok,
openml_cc18_csv,OpenML-ID-1475,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1475.csv,4894,1224,51,6,0.6209150326797386,0.6025372683599413,1.0597699944045154,0.11580252647399902,3.540083169937134,ok,
openml_cc18_csv,OpenML-ID-1489,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1489.csv,4323,1081,5,2,0.9269195189639223,0.92667820671363,0.1852812732187641,0.017083168029785156,0.7714476585388184,ok,
openml_cc18_csv,OpenML-ID-1510,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1510.csv,455,114,30,2,0.9824561403508771,0.9824561403508771,0.060266495436592994,0.027467966079711914,0.3960142135620117,ok,
openml_cc18_csv,OpenML-ID-22,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-22.csv,1600,400,47,10,0.8225,0.8200257933246418,0.2897167008437038,0.054746389389038086,1.1182868480682373,ok,
openml_cc18_csv,OpenML-ID-3,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-3.csv,2556,640,36,2,0.98125,0.9812325434392731,0.0596169438434949,0.05257296562194824,1.5064678192138672,ok,
openml_cc18_csv,OpenML-ID-38,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-38.csv,3017,755,28,2,0.9880794701986755,0.9878911456405384,0.028204605096452826,0.0434417724609375,1.486825704574585,ok,
openml_cc18_csv,OpenML-ID-40927,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40927.csv,48000,12000,3072,10,0.49625,0.4859058207629261,1.473362195396837,82.92523670196533,6367.293350696564,ok,
openml_cc18_csv,OpenML-ID-40983,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40983.csv,3871,968,5,2,0.9907024793388429,0.9906598818919714,0.029023857429007732,0.025177001953125,0.7061669826507568,ok,
openml_cc18_csv,OpenML-ID-44,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-44.csv,3680,921,57,2,0.9543973941368078,0.9542058418581609,0.12019005791644852,0.10367178916931152,3.0439541339874268,ok,
openml_cc18_csv,OpenML-ID-50,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-50.csv,766,192,9,2,0.9895833333333334,0.9895457551707553,0.02979424300523238,0.012919187545776367,0.3748650550842285,ok,
tabarena_cls,46906__anneal,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46906__anneal.csv,718,180,38,5,1.0,1.0,0.009592246330175382,0.04171299934387207,0.5014641284942627,ok,
tabarena_cls,46915__churn,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46915__churn.csv,4000,1000,19,2,0.958,0.9566386036419857,0.14848781276670955,0.039496421813964844,1.7703075408935547,ok,
tabarena_cls,46922__Diabetes130US,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46922__Diabetes130US.csv,57214,14304,47,2,0.9119826621923938,0.8699999143149495,0.29163568911409593,1.5478284358978271,74.05194568634033,ok,
